ExpiryId,ProductId,Quantity,IsDeleted
1,00399,24.000000000,False
1,00400,24.000000000,False
1,00401,24.000000000,False
1,00402,24.000000000,False
1,00403,24.000000000,False
1,00404,24.000000000,False
